ticket_id,timestamp,date,week,month,vertical,contact_reason,channel,market,resolution,handle_time_min,csat_score,first_contact_resolution,repeat_contact
CRM-004152,2025-05-18 16:28:16,2025-05-18,20,2025-05,Pay,Transfer failed,Phone,UAE,Resolved - Refund,12.6,5,1,1
CRM-000423,2025-05-18 17:35:24,2025-05-18,20,2025-05,Food,Order never arrived,Phone,KSA,Resolved - Refund,12.6,4,1,0
CRM-002601,2025-05-18 18:09:44,2025-05-18,20,2025-05,Pay,Transfer failed,Phone,UAE,Escalated,24.0,5,0,0
CRM-002863,2025-05-18 19:27:12,2025-05-18,20,2025-05,Food,Missing items,Phone,KSA,Resolved - Refund,7.4,4,1,0
CRM-001634,2025-05-18 19:36:40,2025-05-18,20,2025-05,Ride,Cancellation fee dispute,Phone,Jordan,Auto-resolved,1.2,4,1,0
CRM-001597,2025-05-18 20:44:07,2025-05-18,20,2025-05,Food,Overcharged,In-App Chat,UAE,Auto-resolved,0.9,5,1,1
CRM-004024,2025-05-18 21:52:50,2025-05-18,20,2025-05,Food,Overcharged,In-App Chat,Jordan,Pending - Follow-up,3.5,3,0,0
CRM-002431,2025-05-18 23:05:09,2025-05-18,20,2025-05,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Explanation,4.7,4,1,0
CRM-003559,2025-05-18 23:49:35,2025-05-18,20,2025-05,Ride,Safety concern,In-App Chat,Pakistan,Resolved - Explanation,6.7,4,1,0
CRM-001670,2025-05-18 23:58:00,2025-05-18,20,2025-05,Pay,Wallet balance mismatch,Phone,KSA,Pending - Follow-up,9.9,2,0,0
CRM-000392,2025-05-19 06:34:52,2025-05-19,21,2025-05,Food,Order never arrived,Email,KSA,Escalated,37.8,4,0,0
CRM-000264,2025-05-19 07:52:42,2025-05-19,21,2025-05,Ride,Lost item,In-App Chat,UAE,Resolved - Explanation,4.8,2,1,1
CRM-004537,2025-05-19 08:30:34,2025-05-19,21,2025-05,Quik,Order cancelled by store,In-App Chat,Pakistan,Auto-resolved,1.4,1,1,0
CRM-001564,2025-05-19 08:51:08,2025-05-19,21,2025-05,Ride,Wrong fare charged,Social Media,Jordan,Escalated,17.8,4,0,0
CRM-001481,2025-05-19 09:08:39,2025-05-19,21,2025-05,Food,Late delivery,Phone,UAE,Auto-resolved,1.4,2,1,0
CRM-001555,2025-05-19 09:29:18,2025-05-19,21,2025-05,Food,Order never arrived,Email,UAE,Escalated,36.6,2,0,0
CRM-003779,2025-05-19 09:38:04,2025-05-19,21,2025-05,Food,Late delivery,Social Media,Jordan,Escalated,38.9,4,0,0
CRM-001557,2025-05-19 11:37:03,2025-05-19,21,2025-05,Quik,Substituted item not accepted,Phone,Egypt,Resolved - Explanation,10.1,2,1,0
CRM-002404,2025-05-19 11:41:06,2025-05-19,21,2025-05,Pay,Cashback not credited,In-App Chat,Jordan,Resolved - Coupon,7.0,4,1,0
CRM-003569,2025-05-19 11:54:24,2025-05-19,21,2025-05,Pay,Unauthorized transaction,In-App Chat,Pakistan,Resolved - Refund,3.0,3,1,1
CRM-000928,2025-05-19 14:49:24,2025-05-19,21,2025-05,Food,Missing items,In-App Chat,UAE,Resolved - Refund,3.7,2,1,0
CRM-003494,2025-05-19 16:24:07,2025-05-19,21,2025-05,Pay,Cashback not credited,In-App Chat,UAE,Resolved - Refund,3.7,5,1,0
CRM-001828,2025-05-19 16:37:24,2025-05-19,21,2025-05,Ride,Driver no-show,Social Media,UAE,Resolved - Coupon,7.8,2,1,0
CRM-001029,2025-05-19 17:09:34,2025-05-19,21,2025-05,Ride,Route deviation,In-App Chat,UAE,Auto-resolved,1.0,4,1,0
CRM-001443,2025-05-19 18:27:26,2025-05-19,21,2025-05,Food,Late delivery,Phone,Egypt,Escalated,18.9,1,0,0
CRM-002138,2025-05-19 19:18:00,2025-05-19,21,2025-05,Quik,Expired product delivered,Phone,UAE,Resolved - Refund,10.9,2,1,0
CRM-003233,2025-05-19 19:47:58,2025-05-19,21,2025-05,Quik,Expired product delivered,In-App Chat,UAE,Auto-resolved,0.3,4,1,0
CRM-001010,2025-05-19 20:13:49,2025-05-19,21,2025-05,Food,Wrong items delivered,In-App Chat,KSA,Resolved - Refund,3.9,4,1,0
CRM-000314,2025-05-19 20:34:18,2025-05-19,21,2025-05,Quik,Missing items,Email,Pakistan,Resolved - Coupon,26.0,4,1,0
CRM-002018,2025-05-19 20:57:27,2025-05-19,21,2025-05,Food,Refund not processed,Email,Pakistan,Resolved - Explanation,24.3,4,1,0
CRM-003053,2025-05-19 21:11:13,2025-05-19,21,2025-05,Food,Restaurant closed,In-App Chat,Egypt,Resolved - Explanation,2.6,4,1,0
CRM-004374,2025-05-19 21:47:17,2025-05-19,21,2025-05,Ride,Cancellation fee dispute,Email,Egypt,Resolved - Refund,25.9,3,1,0
CRM-003835,2025-05-19 22:43:25,2025-05-19,21,2025-05,Ride,Lost item,Social Media,KSA,Resolved - Refund,16.6,3,1,0
CRM-001311,2025-05-20 07:48:27,2025-05-20,21,2025-05,Pay,Transfer failed,In-App Chat,Jordan,Resolved - Refund,2.9,4,1,1
CRM-002682,2025-05-20 08:10:25,2025-05-20,21,2025-05,Food,Order never arrived,Social Media,UAE,Escalated,12.5,2,0,0
CRM-004576,2025-05-20 08:25:13,2025-05-20,21,2025-05,Food,Refund not processed,Phone,Pakistan,Auto-resolved,1.5,3,1,1
CRM-001541,2025-05-20 09:56:22,2025-05-20,21,2025-05,Quik,Late delivery,Phone,UAE,Resolved - Explanation,6.8,5,1,0
CRM-000763,2025-05-20 09:56:43,2025-05-20,21,2025-05,Ride,App crash during ride,In-App Chat,Egypt,Auto-resolved,0.7,2,1,0
CRM-003531,2025-05-20 10:17:46,2025-05-20,21,2025-05,Ride,App crash during ride,Phone,Egypt,Resolved - Refund,11.0,5,1,0
CRM-004690,2025-05-20 10:24:14,2025-05-20,21,2025-05,Ride,Lost item,Social Media,Jordan,Resolved - Refund,16.0,3,1,0
CRM-001959,2025-05-20 10:57:47,2025-05-20,21,2025-05,Pay,Cashback not credited,Social Media,Jordan,Resolved - Refund,7.7,5,1,0
CRM-002028,2025-05-20 11:09:06,2025-05-20,21,2025-05,Food,Restaurant closed,Social Media,Egypt,Resolved - Coupon,15.1,3,1,0
CRM-003111,2025-05-20 11:11:21,2025-05-20,21,2025-05,Food,Cold food,Social Media,KSA,Resolved - Refund,10.8,3,1,1
CRM-003403,2025-05-20 12:13:07,2025-05-20,21,2025-05,Quik,Wrong address delivery,In-App Chat,UAE,Resolved - Refund,5.3,5,1,0
CRM-000071,2025-05-20 12:58:51,2025-05-20,21,2025-05,Food,Restaurant closed,Email,Egypt,Resolved - Explanation,24.4,4,1,0
CRM-001318,2025-05-20 13:57:25,2025-05-20,21,2025-05,Quik,Late delivery,In-App Chat,Egypt,Auto-resolved,0.8,2,1,0
CRM-004740,2025-05-20 15:15:56,2025-05-20,21,2025-05,Food,Order never arrived,In-App Chat,Jordan,Resolved - Refund,3.1,2,1,1
CRM-000806,2025-05-20 16:14:19,2025-05-20,21,2025-05,Pay,Failed top-up,Phone,UAE,Pending - Follow-up,9.5,5,0,0
CRM-002405,2025-05-20 16:30:15,2025-05-20,21,2025-05,Quik,Missing items,Email,Egypt,Resolved - Coupon,9.9,5,1,0
CRM-004994,2025-05-20 16:51:06,2025-05-20,21,2025-05,Food,Overcharged,Social Media,Egypt,Escalated,26.5,1,0,1
CRM-004932,2025-05-20 16:58:38,2025-05-20,21,2025-05,Ride,App crash during ride,In-App Chat,KSA,Resolved - Refund,2.4,3,1,0
CRM-001742,2025-05-20 16:59:06,2025-05-20,21,2025-05,Food,Order never arrived,In-App Chat,KSA,Resolved - Explanation,6.6,3,1,0
CRM-003473,2025-05-20 17:04:39,2025-05-20,21,2025-05,Ride,Wrong fare charged,Phone,UAE,Resolved - Refund,8.9,5,1,0
CRM-004844,2025-05-20 17:09:29,2025-05-20,21,2025-05,Ride,App crash during ride,Email,Jordan,Resolved - Coupon,13.1,4,1,0
CRM-004384,2025-05-20 18:28:32,2025-05-20,21,2025-05,Ride,Wrong fare charged,Email,Jordan,Resolved - Explanation,26.8,5,1,0
CRM-001276,2025-05-20 19:32:36,2025-05-20,21,2025-05,Quik,Missing items,In-App Chat,Jordan,Resolved - Coupon,4.7,3,1,0
CRM-004350,2025-05-20 19:45:43,2025-05-20,21,2025-05,Ride,Wrong fare charged,In-App Chat,Jordan,Resolved - Refund,4.4,5,1,0
CRM-000027,2025-05-20 19:57:22,2025-05-20,21,2025-05,Ride,Cancellation fee dispute,Phone,UAE,Auto-resolved,0.5,5,1,0
CRM-002512,2025-05-20 20:55:12,2025-05-20,21,2025-05,Ride,Lost item,Email,Pakistan,Resolved - Refund,18.7,2,1,0
CRM-002532,2025-05-20 21:31:29,2025-05-20,21,2025-05,Pay,Wallet balance mismatch,Social Media,UAE,Resolved - Coupon,11.8,3,1,0
CRM-004975,2025-05-20 22:35:49,2025-05-20,21,2025-05,Food,Wrong items delivered,In-App Chat,Pakistan,Resolved - Explanation,6.5,4,1,0
CRM-004926,2025-05-21 04:44:29,2025-05-21,21,2025-05,Quik,Late delivery,Phone,KSA,Resolved - Refund,10.2,5,1,0
CRM-001026,2025-05-21 07:14:29,2025-05-21,21,2025-05,Food,Wrong items delivered,Phone,KSA,Resolved - Refund,7.3,4,1,0
CRM-000433,2025-05-21 07:46:40,2025-05-21,21,2025-05,Ride,Promo code not applied,In-App Chat,Pakistan,Resolved - Explanation,4.9,4,1,0
CRM-003850,2025-05-21 08:32:01,2025-05-21,21,2025-05,Quik,Order cancelled by store,Social Media,UAE,Resolved - Refund,8.9,3,1,0
CRM-000067,2025-05-21 08:35:00,2025-05-21,21,2025-05,Ride,Lost item,In-App Chat,Pakistan,Auto-resolved,1.5,4,1,0
CRM-000331,2025-05-21 08:39:53,2025-05-21,21,2025-05,Pay,Wallet balance mismatch,In-App Chat,Pakistan,Resolved - Refund,6.7,5,1,0
CRM-001444,2025-05-21 09:27:35,2025-05-21,21,2025-05,Ride,Route deviation,In-App Chat,Pakistan,Resolved - Explanation,4.3,4,1,1
CRM-004348,2025-05-21 09:58:08,2025-05-21,21,2025-05,Food,Cold food,In-App Chat,KSA,Escalated,12.8,4,0,0
CRM-003427,2025-05-21 10:04:43,2025-05-21,21,2025-05,Food,Refund not processed,In-App Chat,Pakistan,Resolved - Explanation,3.9,5,1,0
CRM-001354,2025-05-21 10:07:31,2025-05-21,21,2025-05,Ride,Route deviation,In-App Chat,KSA,Escalated,13.9,3,0,0
CRM-003544,2025-05-21 10:55:15,2025-05-21,21,2025-05,Ride,App crash during ride,In-App Chat,KSA,Resolved - Refund,2.9,5,1,0
CRM-001703,2025-05-21 10:59:30,2025-05-21,21,2025-05,Quik,Damaged packaging,Phone,Egypt,Auto-resolved,1.2,1,1,1
CRM-003766,2025-05-21 11:23:57,2025-05-21,21,2025-05,Ride,App crash during ride,Phone,UAE,Auto-resolved,1.1,5,1,0
CRM-000578,2025-05-21 11:41:48,2025-05-21,21,2025-05,Pay,Transfer failed,In-App Chat,UAE,Escalated,5.2,3,0,0
CRM-000354,2025-05-21 12:04:16,2025-05-21,21,2025-05,Food,Order never arrived,In-App Chat,Egypt,Auto-resolved,0.2,2,1,0
CRM-002322,2025-05-21 12:23:04,2025-05-21,21,2025-05,Ride,Promo code not applied,Email,UAE,Resolved - Coupon,26.0,3,1,0
CRM-001717,2025-05-21 14:05:00,2025-05-21,21,2025-05,Pay,Cashback not credited,In-App Chat,Pakistan,Resolved - Coupon,6.9,5,1,0
CRM-003890,2025-05-21 15:08:29,2025-05-21,21,2025-05,Ride,Driver no-show,In-App Chat,UAE,Resolved - Refund,2.9,4,1,0
CRM-004430,2025-05-21 16:01:58,2025-05-21,21,2025-05,Quik,Damaged packaging,In-App Chat,KSA,Resolved - Explanation,5.8,5,1,0
CRM-004782,2025-05-21 16:14:42,2025-05-21,21,2025-05,Ride,Route deviation,In-App Chat,Jordan,Auto-resolved,0.5,4,1,0
CRM-000702,2025-05-21 17:42:44,2025-05-21,21,2025-05,Pay,Transfer failed,In-App Chat,KSA,Auto-resolved,1.0,3,1,0
CRM-000305,2025-05-21 22:47:41,2025-05-21,21,2025-05,Food,Late delivery,Email,UAE,Resolved - Coupon,10.6,4,1,0
CRM-000060,2025-05-22 06:14:59,2025-05-22,21,2025-05,Ride,Driver no-show,In-App Chat,Pakistan,Resolved - Refund,3.8,3,1,0
CRM-004373,2025-05-22 07:12:40,2025-05-22,21,2025-05,Ride,Safety concern,Phone,Pakistan,Resolved - Refund,7.5,5,1,0
CRM-004642,2025-05-22 08:15:11,2025-05-22,21,2025-05,Quik,Wrong address delivery,Social Media,UAE,Resolved - Refund,11.4,4,1,1
CRM-001091,2025-05-22 08:24:30,2025-05-22,21,2025-05,Food,Overcharged,Phone,Egypt,Resolved - Coupon,5.4,4,1,0
CRM-004847,2025-05-22 10:29:57,2025-05-22,21,2025-05,Food,Overcharged,Email,Jordan,Resolved - Refund,16.1,4,1,1
CRM-000318,2025-05-22 11:37:34,2025-05-22,21,2025-05,Ride,Lost item,In-App Chat,Jordan,Resolved - Explanation,3.5,4,1,0
CRM-004840,2025-05-22 11:40:54,2025-05-22,21,2025-05,Quik,Late delivery,Email,Pakistan,Auto-resolved,0.4,3,1,0
CRM-003035,2025-05-22 12:02:22,2025-05-22,21,2025-05,Food,Order never arrived,Email,UAE,Auto-resolved,1.5,5,1,0
CRM-004167,2025-05-22 12:23:45,2025-05-22,21,2025-05,Ride,App crash during ride,Phone,Pakistan,Auto-resolved,0.1,4,1,0
CRM-000658,2025-05-22 12:28:28,2025-05-22,21,2025-05,Quik,Wrong address delivery,Email,KSA,Auto-resolved,1.3,4,1,0
CRM-000068,2025-05-22 13:17:26,2025-05-22,21,2025-05,Food,Missing items,Social Media,Egypt,Resolved - Refund,16.0,4,1,0
CRM-004311,2025-05-22 13:27:43,2025-05-22,21,2025-05,Pay,Cashback not credited,In-App Chat,Pakistan,Pending - Follow-up,3.9,3,0,0
CRM-001451,2025-05-22 14:08:54,2025-05-22,21,2025-05,Food,Overcharged,In-App Chat,Jordan,Auto-resolved,0.7,4,1,1
CRM-003841,2025-05-22 14:51:12,2025-05-22,21,2025-05,Quik,Late delivery,Phone,Pakistan,Resolved - Refund,4.7,3,1,0
CRM-000945,2025-05-22 15:30:08,2025-05-22,21,2025-05,Quik,Order cancelled by store,In-App Chat,KSA,Resolved - Refund,3.7,5,1,0
CRM-000362,2025-05-22 17:15:47,2025-05-22,21,2025-05,Pay,Transfer failed,In-App Chat,UAE,Resolved - Refund,6.0,5,1,0
CRM-003066,2025-05-22 20:04:22,2025-05-22,21,2025-05,Quik,Missing items,Email,Pakistan,Auto-resolved,1.2,3,1,0
CRM-001407,2025-05-22 20:40:24,2025-05-22,21,2025-05,Ride,Lost item,In-App Chat,UAE,Pending - Follow-up,6.2,5,0,0
CRM-000327,2025-05-23 00:46:39,2025-05-23,21,2025-05,Ride,Safety concern,Social Media,KSA,Resolved - Explanation,9.8,3,1,1
CRM-002229,2025-05-23 04:29:01,2025-05-23,21,2025-05,Food,Restaurant closed,Phone,Egypt,Resolved - Refund,12.1,3,1,0
CRM-002124,2025-05-23 07:45:11,2025-05-23,21,2025-05,Pay,Failed top-up,Phone,Jordan,Escalated,31.6,5,0,0
CRM-003556,2025-05-23 08:12:25,2025-05-23,21,2025-05,Ride,Wrong fare charged,In-App Chat,Jordan,Resolved - Refund,5.7,4,1,1
CRM-000246,2025-05-23 09:25:23,2025-05-23,21,2025-05,Quik,Expired product delivered,In-App Chat,UAE,Resolved - Refund,2.7,5,1,0
CRM-004271,2025-05-23 09:48:00,2025-05-23,21,2025-05,Food,Wrong items delivered,Phone,Pakistan,Auto-resolved,0.3,4,1,1
CRM-002881,2025-05-23 09:49:36,2025-05-23,21,2025-05,Pay,Wallet balance mismatch,Phone,UAE,Resolved - Explanation,5.1,5,1,0
CRM-000564,2025-05-23 10:05:23,2025-05-23,21,2025-05,Food,Missing items,Social Media,Egypt,Resolved - Coupon,8.0,4,1,0
CRM-000096,2025-05-23 10:19:22,2025-05-23,21,2025-05,Ride,Cancellation fee dispute,Phone,KSA,Pending - Follow-up,7.8,5,0,1
CRM-001200,2025-05-23 11:36:21,2025-05-23,21,2025-05,Ride,Safety concern,Email,UAE,Pending - Follow-up,21.6,4,0,0
CRM-000659,2025-05-23 12:43:48,2025-05-23,21,2025-05,Ride,Route deviation,Phone,UAE,Resolved - Refund,11.0,5,1,0
CRM-002464,2025-05-23 13:32:25,2025-05-23,21,2025-05,Pay,Bill payment error,Email,UAE,Resolved - Refund,21.5,3,1,0
CRM-002190,2025-05-23 13:59:51,2025-05-23,21,2025-05,Food,Wrong items delivered,In-App Chat,KSA,Resolved - Refund,5.8,1,1,0
CRM-004476,2025-05-23 14:07:22,2025-05-23,21,2025-05,Pay,Wallet balance mismatch,In-App Chat,UAE,Resolved - Explanation,6.9,3,1,0
CRM-001445,2025-05-23 14:11:23,2025-05-23,21,2025-05,Food,Wrong items delivered,Phone,Egypt,Resolved - Explanation,9.4,3,1,0
CRM-000415,2025-05-23 15:14:26,2025-05-23,21,2025-05,Pay,Unauthorized transaction,In-App Chat,Jordan,Resolved - Refund,4.2,5,1,0
CRM-002590,2025-05-23 16:18:39,2025-05-23,21,2025-05,Ride,Cancellation fee dispute,Phone,UAE,Resolved - Coupon,6.5,3,1,0
CRM-004223,2025-05-23 17:07:18,2025-05-23,21,2025-05,Food,Overcharged,In-App Chat,Egypt,Resolved - Explanation,3.5,2,1,0
CRM-003735,2025-05-23 17:21:52,2025-05-23,21,2025-05,Food,Late delivery,Phone,Pakistan,Auto-resolved,1.3,5,1,0
CRM-001738,2025-05-23 17:52:35,2025-05-23,21,2025-05,Ride,Safety concern,Social Media,UAE,Pending - Follow-up,9.1,3,0,0
CRM-000883,2025-05-23 18:16:55,2025-05-23,21,2025-05,Ride,Driver no-show,Phone,UAE,Resolved - Coupon,12.2,4,1,0
CRM-002528,2025-05-23 19:21:33,2025-05-23,21,2025-05,Ride,Safety concern,In-App Chat,UAE,Resolved - Explanation,5.5,5,1,0
CRM-001322,2025-05-23 19:51:02,2025-05-23,21,2025-05,Food,Overcharged,In-App Chat,Pakistan,Escalated,19.5,2,0,0
CRM-004184,2025-05-23 20:54:20,2025-05-23,21,2025-05,Food,Restaurant closed,Social Media,Pakistan,Resolved - Refund,11.6,3,1,0
CRM-004524,2025-05-23 21:51:33,2025-05-23,21,2025-05,Food,Late delivery,In-App Chat,KSA,Resolved - Refund,2.7,5,1,1
CRM-004698,2025-05-24 06:31:43,2025-05-24,21,2025-05,Ride,Safety concern,Social Media,Pakistan,Escalated,26.0,2,0,0
CRM-002529,2025-05-24 06:46:59,2025-05-24,21,2025-05,Ride,Wrong fare charged,Email,Jordan,Pending - Follow-up,21.2,4,0,0
CRM-001786,2025-05-24 06:48:10,2025-05-24,21,2025-05,Food,Wrong items delivered,Phone,KSA,Resolved - Refund,7.5,3,1,1
CRM-002816,2025-05-24 08:23:16,2025-05-24,21,2025-05,Food,Overcharged,Phone,KSA,Resolved - Refund,4.4,5,1,1
CRM-000098,2025-05-24 08:44:48,2025-05-24,21,2025-05,Pay,Bill payment error,Phone,Pakistan,Auto-resolved,1.4,5,1,0
CRM-001911,2025-05-24 08:52:14,2025-05-24,21,2025-05,Quik,Expired product delivered,Email,UAE,Resolved - Explanation,15.6,4,1,0
CRM-004987,2025-05-24 10:05:02,2025-05-24,21,2025-05,Pay,Transfer failed,Phone,Jordan,Resolved - Refund,10.5,4,1,0
CRM-000039,2025-05-24 10:15:53,2025-05-24,21,2025-05,Food,Refund not processed,Phone,Pakistan,Escalated,27.3,4,0,0
CRM-001525,2025-05-24 10:25:30,2025-05-24,21,2025-05,Food,Cold food,Email,Egypt,Escalated,62.6,5,0,0
CRM-000927,2025-05-24 11:16:35,2025-05-24,21,2025-05,Pay,Wallet balance mismatch,Phone,Egypt,Escalated,25.5,3,0,0
CRM-002323,2025-05-24 11:19:15,2025-05-24,21,2025-05,Food,Refund not processed,Email,UAE,Resolved - Explanation,15.3,4,1,0
CRM-000359,2025-05-24 12:24:36,2025-05-24,21,2025-05,Ride,Lost item,In-App Chat,UAE,Resolved - Refund,5.0,5,1,0
CRM-000195,2025-05-24 12:26:19,2025-05-24,21,2025-05,Pay,Unauthorized transaction,Phone,UAE,Resolved - Refund,6.7,4,1,1
CRM-001400,2025-05-24 13:36:50,2025-05-24,21,2025-05,Food,Late delivery,In-App Chat,Egypt,Escalated,11.9,4,0,0
CRM-000597,2025-05-24 13:55:06,2025-05-24,21,2025-05,Ride,Wrong fare charged,In-App Chat,UAE,Resolved - Explanation,5.9,4,1,0
CRM-002993,2025-05-24 14:23:20,2025-05-24,21,2025-05,Pay,Wallet balance mismatch,Social Media,Pakistan,Resolved - Coupon,10.7,4,1,1
CRM-003110,2025-05-24 14:54:44,2025-05-24,21,2025-05,Food,Refund not processed,Email,UAE,Auto-resolved,1.2,3,1,0
CRM-002830,2025-05-24 15:53:14,2025-05-24,21,2025-05,Food,Missing items,In-App Chat,KSA,Auto-resolved,1.2,5,1,1
CRM-003683,2025-05-24 16:00:08,2025-05-24,21,2025-05,Ride,Safety concern,In-App Chat,UAE,Resolved - Refund,5.5,4,1,0
CRM-002692,2025-05-24 16:04:13,2025-05-24,21,2025-05,Food,Cold food,Social Media,UAE,Resolved - Explanation,12.7,3,1,0
CRM-001792,2025-05-24 17:29:46,2025-05-24,21,2025-05,Pay,Cashback not credited,Email,Pakistan,Resolved - Refund,11.6,5,1,0
CRM-004320,2025-05-24 17:42:29,2025-05-24,21,2025-05,Ride,Driver no-show,In-App Chat,KSA,Auto-resolved,0.4,4,1,0
CRM-000257,2025-05-24 17:44:36,2025-05-24,21,2025-05,Quik,Damaged packaging,Email,UAE,Resolved - Refund,14.5,4,1,0
CRM-001046,2025-05-24 19:09:45,2025-05-24,21,2025-05,Food,Late delivery,Phone,UAE,Auto-resolved,1.1,5,1,0
CRM-004518,2025-05-24 19:10:56,2025-05-24,21,2025-05,Food,Wrong items delivered,In-App Chat,UAE,Resolved - Refund,4.1,4,1,0
CRM-000285,2025-05-24 19:23:16,2025-05-24,21,2025-05,Quik,Expired product delivered,Social Media,Jordan,Resolved - Refund,8.7,5,1,0
CRM-002142,2025-05-24 19:27:18,2025-05-24,21,2025-05,Food,Restaurant closed,Phone,Jordan,Escalated,17.6,4,0,0
CRM-001944,2025-05-24 19:45:48,2025-05-24,21,2025-05,Food,Late delivery,In-App Chat,Pakistan,Resolved - Coupon,4.0,3,1,0
CRM-002349,2025-05-24 20:51:29,2025-05-24,21,2025-05,Food,Overcharged,Phone,KSA,Escalated,20.5,1,0,1
CRM-001381,2025-05-24 20:53:27,2025-05-24,21,2025-05,Ride,Safety concern,Social Media,Jordan,Resolved - Coupon,7.9,5,1,0
CRM-003994,2025-05-24 23:37:01,2025-05-24,21,2025-05,Ride,Lost item,Phone,KSA,Resolved - Refund,6.6,2,1,0
CRM-002717,2025-05-25 04:38:06,2025-05-25,21,2025-05,Quik,Substituted item not accepted,In-App Chat,Jordan,Resolved - Explanation,2.9,3,1,0
CRM-002422,2025-05-25 04:41:58,2025-05-25,21,2025-05,Ride,Route deviation,In-App Chat,Pakistan,Resolved - Explanation,2.5,2,1,0
CRM-000339,2025-05-25 05:13:33,2025-05-25,21,2025-05,Quik,Expired product delivered,Email,KSA,Resolved - Refund,17.8,2,1,0
CRM-002217,2025-05-25 07:19:38,2025-05-25,21,2025-05,Quik,Substituted item not accepted,Phone,UAE,Resolved - Explanation,5.5,4,1,0
CRM-004457,2025-05-25 07:39:24,2025-05-25,21,2025-05,Quik,Damaged packaging,In-App Chat,Egypt,Resolved - Explanation,2.7,4,1,1
CRM-001935,2025-05-25 08:02:02,2025-05-25,21,2025-05,Ride,Wrong fare charged,Social Media,KSA,Resolved - Refund,14.9,2,1,0
CRM-004559,2025-05-25 08:33:15,2025-05-25,21,2025-05,Food,Cold food,Phone,Pakistan,Auto-resolved,1.3,4,1,0
CRM-001743,2025-05-25 09:02:17,2025-05-25,21,2025-05,Pay,Unauthorized transaction,Phone,UAE,Pending - Follow-up,10.7,5,0,0
CRM-003568,2025-05-25 09:18:19,2025-05-25,21,2025-05,Ride,Lost item,Social Media,KSA,Resolved - Explanation,14.2,5,1,0
CRM-002526,2025-05-25 10:22:49,2025-05-25,21,2025-05,Food,Overcharged,In-App Chat,Egypt,Resolved - Coupon,6.7,5,1,0
CRM-003837,2025-05-25 11:28:43,2025-05-25,21,2025-05,Ride,Safety concern,Phone,Pakistan,Resolved - Coupon,9.1,4,1,0
CRM-000076,2025-05-25 12:16:29,2025-05-25,21,2025-05,Quik,Expired product delivered,In-App Chat,UAE,Resolved - Coupon,3.6,5,1,0
CRM-000058,2025-05-25 12:28:19,2025-05-25,21,2025-05,Pay,Failed top-up,Social Media,UAE,Resolved - Coupon,15.5,3,1,0
CRM-002020,2025-05-25 13:50:57,2025-05-25,21,2025-05,Pay,Wallet balance mismatch,In-App Chat,Pakistan,Resolved - Refund,2.9,3,1,0
CRM-003202,2025-05-25 16:28:30,2025-05-25,21,2025-05,Food,Missing items,Email,Pakistan,Resolved - Refund,9.1,5,1,0
CRM-000199,2025-05-25 16:52:54,2025-05-25,21,2025-05,Ride,Route deviation,Phone,Pakistan,Resolved - Explanation,10.2,4,1,0
CRM-004422,2025-05-25 17:45:19,2025-05-25,21,2025-05,Ride,Safety concern,In-App Chat,UAE,Resolved - Explanation,3.2,5,1,0
CRM-004693,2025-05-25 17:51:59,2025-05-25,21,2025-05,Pay,Cashback not credited,In-App Chat,Pakistan,Resolved - Refund,3.5,3,1,0
CRM-004340,2025-05-25 18:09:59,2025-05-25,21,2025-05,Food,Order never arrived,Phone,KSA,Resolved - Refund,6.7,4,1,0
CRM-004923,2025-05-25 18:20:08,2025-05-25,21,2025-05,Quik,Late delivery,In-App Chat,KSA,Resolved - Refund,3.6,1,1,0
CRM-002968,2025-05-25 19:59:36,2025-05-25,21,2025-05,Quik,Order cancelled by store,Social Media,KSA,Auto-resolved,1.2,3,1,0
CRM-004588,2025-05-25 20:00:38,2025-05-25,21,2025-05,Ride,Promo code not applied,In-App Chat,UAE,Resolved - Refund,4.4,4,1,0
CRM-001194,2025-05-25 20:05:39,2025-05-25,21,2025-05,Food,Cold food,Social Media,KSA,Resolved - Explanation,14.7,3,1,0
CRM-002689,2025-05-26 01:09:40,2025-05-26,22,2025-05,Food,Restaurant closed,In-App Chat,Jordan,Resolved - Explanation,3.9,2,1,0
CRM-002829,2025-05-26 03:11:00,2025-05-26,22,2025-05,Quik,Late delivery,Social Media,Egypt,Escalated,27.0,4,0,1
CRM-003746,2025-05-26 04:54:17,2025-05-26,22,2025-05,Food,Order never arrived,Email,KSA,Auto-resolved,0.5,2,1,1
CRM-000759,2025-05-26 06:04:27,2025-05-26,22,2025-05,Food,Cold food,Phone,UAE,Auto-resolved,0.3,3,1,0
CRM-002484,2025-05-26 06:07:19,2025-05-26,22,2025-05,Food,Restaurant closed,Social Media,UAE,Escalated,25.2,2,0,0
CRM-003749,2025-05-26 07:21:07,2025-05-26,22,2025-05,Food,Overcharged,Email,Egypt,Resolved - Coupon,10.2,5,1,0
